0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.0,0.5853411217160831,0.384758023208707,0.48561608834086384,0.32825890977454275,0.3365121976518216,0.6760674207983413,0.5323412216287875,0.46035395480342606,0.36435496233441184,0.576735683608936,0.5141571093429653,0.553290886040657,0.393190546507978,0.33632392696446617,0.25647875647126783,0.8269299225916719,0.3827531422153554,0.5269387045003534,0.2548141214802853,0.6460763993512415,0.6717306900166315,0.44335905339371123,0.5404374047638816,0.29657181171015573,0.36045732226631577,0.5349597937181172,0.682183576487723,0.39970466338842,0.7716402657819746,0.3181563267871257,0.30563870542741134,0.2795823387229541,0.5671108021103125,0.42233355624144764,0.6880691324842303,0.4132274195508457,0.35595788984794324,0.7282635093160066,0.4310838809908168,0.6325288106071495,0.3214580734725077,0.7880156744263632,0.6862742482296651,0.6410446054040829,0.1962911420925739,0.5500947249739987,0.6314824932187434,0.5849198974744487,0.5788937670389996,0.3922645167816634,0.5354964315570631,0.5977339536834656,0.3267962286772499,0.4837733324937541,0.40785382158068045,0.314926687568929,0.8648462656003505,0.6715805921628489,0.46240622384853874,0.5059297308570935,0.6118151562464732,0.4570701442486267,0.4039997790801777
0.5853411217160831,0.0,0.2750201641961371,0.5817961947555225,0.5901354356354162,0.3586281487281649,0.376871137459853,0.4223217439831096,0.42626701648306453,0.1738759135538799,0.5899616014035155,0.29969271749071785,0.46251761469029035,0.3260883337424638,0.3705779226767114,0.20579767796963175,0.4825475969414786,0.32574923657075283,0.6958946028233494,0.34553497444946746,0.37136415853398114,0.7228458167726769,0.7731435458654577,0.40455442141186393,0.17569249666774311,0.6096641143585612,0.18137378945742988,0.6236826002229996,0.6892807112616032,0.801239980141382,0.12683418724661463,0.3256565094797734,0.5049672191270905,0.38889102192039166,0.5200959097802851,0.5372891812878469,0.4028997258628371,0.36802422803684826,0.5800109846445969,0.4613904316321839,0.4497833881998669,0.2579230852850111,0.7927464784894978,0.6484432989324836,0.6671858958802802,0.14961155343133767,0.603388417631527,0.7745153068325978,0.3728440321292592,0.5201510381624869,0.6230846930158372,0.26706954149752643,0.5193514637283176,0.19809425108146533,0.42898421232953404,0.27594367018707944,0.3194401722380802,0.6009071888184279,0.6990838564628338,0.1744630789235433,0.7996772306471134,0.3829326955854413,0.4355423023849406,0.2150598615544771
0.384758023208707,0.2750201641961371,0.0,0.3435457624804606,0.39941978079040613,0.3304461002697392,0.605938494725797,0.28778184311323957,0.4450074555536137,0.8591899457842521,0.5881254123158155,0.7640139943293569,0.5590906753225564,0.7499077976881079,0.2542587367577391,0.6763164012802694,0.401693340636668,0.5462741908475227,0.14968138181499868,0.5732054604030223,0.7908322325330435,0.4615810187431367,0.3039446966975036,0.40062445806852093,0.4066013991567309,0.5256944213757672,0.5208585674889913,0.44619345181738296,0.3567813386720715,0.30459756593132953,0.5210059806791758,0.4403662061957436,0.3169435893031042,0.793348554222049,0.402621882629984,0.7377953278107672,0.3365142683075099,0.37395379335428136,0.44365167079391477,0.6887004056546,0.28359136721920564,0.6252937382123939,0.3057650167971762,0.49275724159483153,0.6115761755027069,0.7960167247206532,0.5825303295962625,0.311601288578937,0.7573771258878054,0.3299099925938397,0.14092771829712322,0.5256621298669211,0.6778408915072515,0.26433363033299445,0.19850558946591912,0.45732765402323283,0.2507254785459445,0.24259738973264772,0.5524328057820532,0.2514542120004873,0.2911568880227578,0.34970253616436503,0.2519191335123702,0.2849779909494099
0.48561608834086384,0.5817961947555225,0.3435457624804606,0.0,0.5351076115892128,0.2333784420514814,0.37701575203876947,0.28342516133014617,0.7978285569509342,0.31951026219045475,0.6408212822841375,0.37810750426676354,0.5583054804091826,0.4434635230013669,0.5947450119166249,0.3321235268509292,0.3672275852223831,0.36961318673373356,0.382372065234498,0.26061839702411266,0.41569499627989054,0.6639099918532942,0.7640248328436853,0.6967906151442458,0.14017211912379562,0.537519451410697,0.3324541083661042,0.6299013459934613,0.613109806815185,0.4275051046886944,0.26401412484765685,0.3870837165613823,0.15118824924308766,0.4099871750036276,0.5010559634674953,0.4969043072012768,0.5173776300130086,0.36468338547784757,0.5881822490974292,0.2699044211507831,0.49527338573440893,0.29202797989317525,0.4231880895747104,0.5064457971723465,0.7807687044314126,0.30963890930171817,0.3986072415337537,0.692257484836251,0.29840335188501804,0.40718602556643596,0.5963140279551252,0.33223647565037895,0.6083017304237278,0.15301614429649557,0.6712144758919663,0.5249956866717114,0.24507602392759872,0.32763483229669277,0.555030326020482,0.24296270817899146,0.8697403568879497,0.379242419880057,0.3525500770841338,0.18289420363242434
0.32825890977454275,0.5901354356354162,0.39941978079040613,0.5351076115892128,0.0,0.26354901960676486,0.1847010545074585,0.35154591093296356,0.47584428297461584,0.2776133952228745,0.4614478124200247,0.29313151975031565,0.26327716865294215,0.5378379435342524,0.285316738876422,0.3516615475389656,0.3262198475060413,0.6729955766695641,0.3110196350081938,0.25450399438658255,0.3485648788656959,0.6862431003704995,0.7154262832882089,0.4204097945196556,0.2248346439032424,0.8294993107251645,0.1650499518510178,0.3146176896505727,0.5751737526974576,0.49447234748584734,0.15845085301619607,0.31319279211600237,0.4382487448924662,0.4533796623782471,0.3852896647839454,0.5443870056110209,0.26145648872726623,0.37904413363367256,0.30196525323108087,0.5877365364563607,0.27937463175669547,0.5236142885954529,0.4640497456730591,0.6109499527631731,0.6690022062016581,0.3646521088113065,0.3509384484545351,0.578126411950326,0.2779263691582192,0.26200141502067437,0.44530852387259895,0.1632012375542629,0.42001892275816344,0.12226063558685446,0.3528510732706075,0.245013176784186,0.20803462019017505,0.3169896110490365,0.37732842335662514,0.10482501247381151,0.6336854484287804,0.2504412991335409,0.2870274989091652,0.2208321770268376
0.3365121976518216,0.3586281487281649,0.3304461002697392,0.2333784420514814,0.26354901960676486,0.0,0.33275096876589716,0.45235329016642173,0.35825850626424455,0.32177707863938754,0.21791175771632282,0.2320898260189096,0.5537526276019104,0.15215290920271338,0.26718851056108434,0.22131248452758662,0.2891250766590184,0.19626864700120228,0.2431113717107073,0.21879249522636363,0.3074244547860271,0.371318039007628,0.2514173530934293,0.40372273518133495,0.13109086693844313,0.20457431753509442,0.20538489578045144,0.21457466390783633,0.16488609601393991,0.5464222087461391,0.11656239134836427,0.6873724495282063,0.20708563639190283,0.2514251142423477,0.14179797490493393,0.2803286728976408,0.4562556924925602,0.09459133780623963,0.2144955046428138,0.3298024613376301,0.43129764788257585,0.14380286722339936,0.3352578902312159,0.2848780200377894,0.28413791496590723,0.16833760557968902,0.40879586666717066,0.21278697597718346,0.4086803890582001,0.17039478349948312,0.4632510595741352,0.3101021927657836,0.16090974861374568,0.7084996388209902,0.3747980393580971,0.5380260055916449,0.6651303183196025,0.2983949768281189,0.33107635830433924,0.4644920097833048,0.3217441272105292,0.2755725190256432,0.44389050515043876,0.06230192930109649
0.6760674207983413,0.376871137459853,0.605938494725797,0.37701575203876947,0.1847010545074585,0.33275096876589716,0.0,0.5644051740057991,0.4360625927153351,0.5334305770462858,0.579388990536585,0.5936181815824713,0.7327289706491654,0.41489736015092615,0.2584730100443951,0.4249947916372937,0.4920239036976095,0.2785143427958382,0.365778673991221,0.35760704808193255,0.6049015371748546,0.33347634336511456,0.20027414912545896,0.35254435164376174,0.3158569521826265,0.23985373464161225,0.44162254993626054,0.7477544603078898,0.30540779722763095,0.5280100728151892,0.5138286251712872,0.3627627875244679,0.1678154574561763,0.5399203920231085,0.3313298282122657,0.5123850018076889,0.500415424832397,0.29860360846369305,0.7447881025167067,0.3489524691644023,0.32525889292668747,0.2786597979443458,0.5901999976365397,0.3236710534814906,0.48802688153199925,0.47657147482058293,0.6588565664915653,0.276961714329754,0.7436422565491078,0.6199763918101827,0.185226468578624,0.5798800095775132,0.5740097018539008,0.23589683194653552,0.22844657784968403,0.4200808589084711,0.21047999387285454,0.5813928603731993,0.6623062429655417,0.41184083079526823,0.3155652555211745,0.7090540048405001,0.46945847157439263,0.16060815731171488
0.5323412216287875,0.4223217439831096,0.28778184311323957,0.28342516133014617,0.35154591093296356,0.45235329016642173,0.5644051740057991,0.0,0.284295578976255,0.2010094352638627,0.5036751394870586,0.42789094782938053,0.507845941569629,0.39286239210269,0.12347341540004785,0.1802060604242989,0.4082711317881221,0.28231841790781714,0.3784355202668789,0.30521688411811976,0.23927220953941422,0.38070713725397926,0.2953660245699268,0.2547353409924185,0.5226977251389944,0.35657172236629275,0.180277419398131,0.4655153803947809,0.5100182781704429,0.6466562483543916,0.32638773076499694,0.3523304110017711,0.26277035880236577,0.4991819659827169,0.15378901715171409,0.4272296555695654,0.6649201998120149,0.3293643019308004,0.4791208939182539,0.46445211937419184,0.3692786419809813,0.3723602206965082,0.5473163550712611,0.3568511663220648,0.42835966694976235,0.20817516736811628,0.4688865578618723,0.32542884068533134,0.4349266442395364,0.6049036117585722,0.3978541868570766,0.2054787638973545,0.32052862523786885,0.28133676638018495,0.28746471727035144,0.2847723502316005,0.2772540769122327,0.5403776518249328,0.33686232939148025,0.3885201816323913,0.3961237944784998,0.7779434582151683,0.8529392568210986,0.17390873093308512
0.46035395480342606,0.42626701648306453,0.4450074555536137,0.7978285569509342,0.47584428297461584,0.35825850626424455,0.4360625927153351,0.284295578976255,0.0,0.38874802187545865,0.5891633799527757,0.3922153823452282,0.7173451271664211,0.48443665753939197,0.5850227218433761,0.472201300396007,0.32830340829509363,0.4627780453930478,0.30871966814963303,0.2020859265079187,0.4934437172350099,0.6865124845159422,0.447266106449865,0.9256382482782564,0.13566522449599677,0.3817624745052548,0.35017733990438826,0.5612750782562419,0.37289995889252797,0.43899840811883395,0.338679581520983,0.5498238552693951,0.12438966334459281,0.3905496258233045,0.35401571879995974,0.4653807327595171,0.5267035769457312,0.319751189959397,0.522440705144397,0.2575470467574785,0.6087004300362905,0.3526755441965794,0.3186563881984962,0.5013319406052281,0.7440962791685024,0.45753416110955053,0.3470257032813975,0.5293641349329758,0.29444005937943313,0.3087907078055971,0.47240810803194005,0.32928679263205013,0.5681480745001175,0.2629237391412903,0.6953889131375206,0.7873841085438236,0.3707800485601836,0.28401067248137235,0.513199736492312,0.3118305621114859,0.6089167187800376,0.3533720195221019,0.3708123672119112,0.19579571800853293
0.36435496233441184,0.1738759135538799,0.8591899457842521,0.31951026219045475,0.2776133952228745,0.32177707863938754,0.5334305770462858,0.2010094352638627,0.38874802187545865,0.0,0.3775078949188557,0.6641043459225002,0.48242505686743986,0.5479863132910558,0.18340830774239467,0.6514846624045718,0.46508939118301296,0.49553569363230965,0.09124783894194564,0.41508435002988026,0.7803812931771651,0.3328964401439386,0.2508768134454961,0.3661193271413732,0.4206338471524086,0.39586175569620324,0.7206347649485031,0.3934879337577815,0.20913076837607839,0.23906112314570785,0.5485956068445633,0.3118471589809233,0.31540231029496746,0.7182676176109819,0.31118847429671886,0.6712672275197041,0.2203143390091163,0.3656262340208258,0.4043501585618531,0.6585241737291709,0.2429908188419423,0.4833721783071337,0.2517338019561429,0.3659008464726578,0.450594453462017,0.6802419119771075,0.3791392368864743,0.21070256714979146,0.6603927534652698,0.21304427905113085,0.10402836974371896,0.6826082190130724,0.6216900003047934,0.2601722202619795,0.1769562666160068,0.5315162797075625,0.1617973135539716,0.19206564370401474,0.44715545344127094,0.2834327973733434,0.21278240344642338,0.2543119276001188,0.12891896418984236,0.31027824076290866
